age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,outcome
53,Private,9,Widowed,Craft-repair,Unmarried,White,Male,0,0,40,1
60,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,1
55,Private,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,80,1
48,Federal-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,1
44,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
72,Private,9,Widowed,Other-service,Unmarried,White,Female,0,0,16,0
44,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,55,0
46,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,65,1
35,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,1
37,Federal-gov,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1
51,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,1
39,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
46,Self-emp-not-inc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
32,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,0
30,Self-emp-inc,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,1
69,,3,Divorced,,Not-in-family,White,Male,0,0,40,0
77,,9,Widowed,,Not-in-family,White,Female,0,0,14,0
17,Private,7,Never-married,Other-service,Own-child,White,Male,0,0,20,0
59,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
29,Private,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,1
38,Private,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,50,1
35,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,5178,0,90,1
35,Private,13,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Female,4650,0,40,0
47,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1
47,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,57,1
58,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
51,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,1
31,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,14344,0,50,1
18,,8,Never-married,,Own-child,Other,Male,0,0,40,0
43,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3908,0,40,0
33,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,25,1
31,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,0
19,Private,10,Never-married,Other-service,Own-child,White,Female,0,0,18,0
43,,10,Separated,,Not-in-family,Black,Male,0,0,40,0
58,Private,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
38,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,1
33,State-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1
42,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,50,1
35,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,38,1
37,State-gov,9,Never-married,Other-service,Own-child,White,Female,0,0,40,0
60,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,3781,0,16,0
20,Private,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,0
38,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,0
29,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,4386,0,45,1
27,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,56,0
17,Private,6,Never-married,Sales,Own-child,White,Female,0,0,20,0
61,Private,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,1
52,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,45,1
35,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,36,0
62,Local-gov,14,Divorced,Prof-specialty,Not-in-family,White,Female,10520,0,33,1
50,Local-gov,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,0
50,Private,11,Widowed,Exec-managerial,Unmarried,White,Female,0,0,40,0
32,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
55,Private,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,1
31,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,1
60,Federal-gov,9,Divorced,Exec-managerial,Not-in-family,White,Male,10520,0,40,1
40,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,1
25,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,0
35,Private,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,0
23,Self-emp-not-inc,9,Divorced,Other-service,Unmarried,White,Female,0,0,50,0
35,Private,9,Divorced,Sales,Not-in-family,White,Female,0,0,30,0
32,Private,9,Separated,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,0,0,60,0
37,Private,9,Divorced,Other-service,Unmarried,Black,Female,0,0,30,0
36,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,40,1
68,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,1
45,Private,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1
77,,14,Married-civ-spouse,,Husband,White,Male,0,0,8,1
47,Self-emp-not-inc,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,20,1
35,State-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1651,40,0
58,Private,9,Divorced,Tech-support,Not-in-family,White,Male,4787,0,39,1
29,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,0
37,Private,11,Divorced,Prof-specialty,Not-in-family,White,Female,8614,0,45,1
22,Private,3,Never-married,Priv-house-serv,Other-relative,White,Female,0,0,40,0
44,Private,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,3137,0,30,0
30,Private,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,0
37,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,1
39,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,0,60,1
35,Private,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,1
42,Private,10,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,40,0
38,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,0
46,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,1
23,State-gov,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,32,0
37,Private,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,1
27,,12,Married-civ-spouse,,Wife,White,Female,0,0,40,0
46,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,1
17,Private,7,Never-married,Sales,Own-child,White,Male,0,0,12,0
42,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,21,0
38,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,30,0
43,Self-emp-not-inc,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,16,0
52,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,1
25,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,0
28,Private,10,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,45,0
42,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,1
18,,7,Never-married,,Other-relative,White,Female,0,0,20,0
56,Private,4,Never-married,Farming-fishing,Unmarried,Black,Female,0,0,20,0
26,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
36,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,80,1
25,Private,6,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,0
39,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,7688,0,40,1
45,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386,0,40,0
55,Local-gov,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,0
23,Private,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,0
32,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,0
18,Private,9,Never-married,Sales,Own-child,White,Female,0,0,40,0
48,Private,10,Never-married,Craft-repair,Unmarried,White,Female,0,0,38,1
47,,9,Widowed,,Unmarried,White,Female,0,0,40,0
27,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,39,0
29,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,0
50,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,1
33,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,1
41,Local-gov,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,0
25,Private,13,Never-married,Craft-repair,Own-child,White,Male,0,0,30,0
43,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,50,0
32,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1
31,Private,10,Divorced,Other-service,Unmarried,White,Female,0,0,48,0
50,Private,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,45,1
35,Private,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,1
48,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,1
19,Private,10,Never-married,Sales,Own-child,White,Male,0,0,30,0
28,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,0
54,Local-gov,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,1
54,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
40,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,66,0
38,Private,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,0
23,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,0
31,Private,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,0
41,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,46,1
34,Private,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,2042,10,0
58,State-gov,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,1
31,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,0
32,Private,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,35,0
44,Private,9,Widowed,Exec-managerial,Unmarried,Black,Female,0,0,40,0
26,Private,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,2377,45,0
38,Private,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,75,0
37,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,1
36,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,1
27,Private,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,0
17,Private,5,Never-married,Other-service,Not-in-family,White,Male,0,0,6,0
50,Self-emp-inc,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,1
52,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,1
53,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,40,1
42,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,70,1
35,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
38,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,35,0
44,Federal-gov,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,0
36,Private,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,42,0
24,Private,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,0
40,Federal-gov,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,1
53,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,4386,0,40,1
44,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,55,1
40,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,0
70,Private,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,5,0
48,Private,13,Married-spouse-absent,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,0,0,36,1
57,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,1
31,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,0
32,Private,10,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,0
46,State-gov,12,Divorced,Adm-clerical,Unmarried,White,Male,0,2258,38,1
54,Self-emp-not-inc,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,30,0
59,State-gov,16,Divorced,Prof-specialty,Unmarried,White,Male,25236,0,45,1
24,Private,12,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,48,0
55,State-gov,12,Divorced,Adm-clerical,Own-child,Asian-Pac-Islander,Male,0,0,40,0
44,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,50,1
46,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,45,1
57,Federal-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1
38,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
49,Self-emp-inc,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,65,1
58,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
35,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,0
33,Private,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,1
26,Private,13,Never-married,Sales,Not-in-family,White,Male,0,0,48,0
56,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,1
78,,14,Widowed,,Not-in-family,White,Female,0,0,15,0
45,Self-emp-not-inc,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,1
39,Local-gov,9,Separated,Protective-serv,Not-in-family,White,Male,0,0,40,0
58,Private,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,0
52,Private,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,0
60,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,46,1
52,State-gov,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,1
51,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,1
55,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,1
57,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,0
28,Private,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,16,1
23,,9,Separated,,Own-child,White,Female,0,0,40,0
30,Private,13,Never-married,Sales,Own-child,White,Female,0,0,65,0
27,Private,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,45,0
19,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
19,Private,9,Never-married,Sales,Own-child,White,Male,0,0,25,0
60,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,1
34,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,48,0
20,,10,Never-married,,Other-relative,Black,Male,34095,0,10,0
27,Private,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,0
65,,9,Married-civ-spouse,,Husband,White,Male,0,0,20,0
43,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,53,1
44,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,45,1
47,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,0
25,Private,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,1
28,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,1
17,Private,5,Never-married,Other-service,Own-child,Black,Female,0,0,40,0
39,Private,14,Never-married,Exec-managerial,Not-in-family,Black,Male,8614,0,52,1
41,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
90,Private,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,0
29,,9,Never-married,,Not-in-family,White,Male,0,0,40,0
58,Self-emp-not-inc,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,0
34,State-gov,13,Married-civ-spouse,Tech-support,Own-child,White,Female,5178,0,25,1
23,Private,10,Never-married,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,0,0,40,0
23,Private,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,0
24,Private,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,0
21,Private,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,0
55,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,1
50,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,0
39,State-gov,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,0
36,Private,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,50,1
38,Private,10,Never-married,Craft-repair,Own-child,White,Female,0,0,25,0
37,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,1
17,Private,7,Never-married,Other-service,Own-child,Black,Male,0,0,16,0
41,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
27,Private,2,Never-married,Other-service,Own-child,Other,Male,0,0,35,0
39,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,1
27,Private,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,0
41,Private,10,Separated,Sales,Not-in-family,White,Male,0,0,80,1
57,Private,4,Divorced,Transport-moving,Unmarried,White,Male,0,0,75,0
46,Private,15,Divorced,Farming-fishing,Unmarried,White,Male,0,0,48,0
30,,9,Never-married,,Unmarried,Black,Female,0,0,40,0
27,Private,9,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,37,0
49,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,1
31,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
25,Private,9,Never-married,Other-service,Unmarried,White,Female,0,0,30,0
32,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,0
40,Private,9,Widowed,Machine-op-inspct,Own-child,White,Female,0,0,30,0
49,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,50,0
67,,16,Married-civ-spouse,,Husband,White,Male,20051,0,5,1
36,Private,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,45,1
63,Self-emp-not-inc,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,0
36,Private,6,Divorced,Sales,Own-child,White,Male,0,0,40,0
34,Self-emp-not-inc,11,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,0
30,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,68,0
33,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,0
51,Private,12,Divorced,Tech-support,Not-in-family,White,Male,0,0,30,0
24,Private,5,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,0
35,Private,11,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,0
35,State-gov,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,0
67,Federal-gov,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,1
28,Private,13,Married-civ-spouse,Other-service,Wife,White,Female,0,0,15,0
37,Private,4,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,25,0
31,Federal-gov,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,60,1
40,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,1
29,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,40,0
44,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1
38,Private,10,Separated,Machine-op-inspct,Not-in-family,White,Male,0,2258,55,1
43,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,1
52,Private,9,Divorced,Other-service,Not-in-family,White,Male,0,0,38,0
58,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
44,Private,12,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,1
49,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,1
51,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,1
25,Private,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,0
22,Private,9,Widowed,Adm-clerical,Own-child,White,Female,0,0,40,0
50,Local-gov,10,Married-civ-spouse,Craft-repair,Husband,White,Male,4064,0,55,0
